userID	questionID	rating
1234	5842	2
1234	9907	2
1234	22034	3
1234	8635	2
1234	19198	1
1234	7755	2
1234	3099	2
1234	26467	2
1234	23514	3
1234	9463	2
1234	156	1
1234	8929	2
1234	17446	2
1234	19776	2
1234	6905	2
1234	10555	2
1234	44804	3
1234	5057	3
1234	17422	2
1234	5967	2
1234	2102	1
1234	19180	3
1234	7089	2
1234	3131	2
1234	21979	3
1234	10666	2
1234	34893	2
1234	3618	1
1234	923	1
9453	43868	1
9453	6180	3
9453	4566	1
9453	19291	1
9453	35736	1
9453	755	3
9453	42915	1
9453	7687	1
9453	3831	3
9453	44329	1
9453	7505	2
9453	4367	2
9453	35494	2
9453	43557	3
9453	31529	2
9453	25318	3
9453	3274	2
9453	19057	3
9453	19715	1
9453	27987	1
9453	36535	2
9453	16253	3
9453	39705	2
9453	16309	1
9453	5920	1
9453	39822	2
9453	44759	1
9453	34952	1
9453	19744	1
9453	22507	2
9453	932	1
9453	22007	1
9453	32720	2
9453	34234	1
9453	15166	2
9453	19994	2
9453	11024	3
9453	42192	2
9453	23945	2
9453	23682	2
9453	18887	3
9453	10935	3
9453	3794	3
9453	34226	2
9453	35562	1
9453	2528	2
9453	22875	1
9453	4647	2
9453	42177	2
9453	26337	3
9453	2342	2
9453	31106	1
9453	27204	1
9453	18385	1
9453	9805	1
9453	1587	2
9453	43525	1
9453	10970	1
9453	45290	1
9453	22825	2
9453	9064	1
9453	1996	1
9453	3243	1
9453	1939	2
9453	5848	2
9453	19223	1
9453	2039	1
9453	31231	1
9453	22089	1
9453	27834	2
9453	44684	1
9453	20487	1
9453	38013	1
9453	18490	3
9453	15825	1
9453	44984	1
9453	1675	2
9453	42086	2
9453	8576	1
9453	512	2
4098	2150	2
4098	27986	2
4098	8700	2
4098	8054	2
4098	3	2
4098	22168	2
4098	22379	2
4098	16649	1
4098	19223	2
4098	44787	3
4098	40146	3
4098	41234	3
4098	243	1
4098	44935	1
4098	2400	1
4098	6738	3
4098	7722	2
4098	14903	1
4098	19291	2
4098	10540	2
4098	18322	3
4098	14665	1
4098	43036	1
4098	20230	1
4098	26975	3
4098	7757	3
4098	10245	2
4098	37736	2
4098	7410	2
4098	1675	1
4098	2523	1
4098	4891	1
4098	27987	3
4098	22956	2
4098	41176	2
4098	2335	2
4098	2601	1
4098	5842	2
4098	39016	2
4098	40770	3
4098	803	1
4098	16087	1
4098	32353	3
4098	29952	3
4098	9701	3
4098	22991	2
4098	38686	3
4098	11113	2
4098	7759	2
4098	35736	1
4098	20139	2
4098	24004	2
4098	36000	1
4098	20487	1
4098	40156	2
4098	922	1
4098	8810	1
4098	15728	2
4098	2168	2
4098	30495	1
4098	16441	2
4098	12328	3
4098	37049	1
4098	4996	2
4098	19784	1
4098	34824	2
4098	15819	2
4098	44551	1
4098	15166	2
4098	42966	1
4098	13690	1
4098	3738	1
4098	8737	3
4098	8025	2
4098	1509	1
4098	5426	1
4098	8110	1
4098	1118	2
4098	9563	2
4098	22073	2
5556	10965	2
5556	20087	2
5556	1790	2
5556	37266	2
5556	30828	2
5556	38214	2
5556	22504	2
5556	23366	1
5556	5849	2
5556	7223	2
5556	7556	2
5556	19943	1
5556	6182	2
5556	30389	2
5556	8737	2
5556	1738	2
5556	5935	2
5556	19784	2
5556	40044	2
5556	39258	2
5556	16528	2
5556	10656	2
5556	8564	2
5556	15165	2
5556	13860	2
5556	43599	2
5556	44229	2
5556	5518	2
5556	4398	3
5556	9007	1
5556	8671	2
5556	43106	2
5556	28720	2
5556	10070	2
5556	2019	2
5556	40146	1
5556	6141	2
5556	7136	2
5556	15517	2
5556	14568	2
5556	32438	2
5556	18954	2
5556	27653	2
5556	20870	2
5556	43381	2
5556	23417	2
5556	2667	2
5556	18272	2
5556	466	2
5556	24004	2
5556	1167	2
5556	16692	3
5556	36000	2
5556	4348	2
5556	16714	2
5556	3802	2
5556	5962	2
5556	14984	1
5556	2381	2
5556	26763	2
5556	18423	2
5556	41274	2
5556	9663	2
5556	18628	3
5556	23508	2
5556	10853	1
5556	16313	2
5556	30522	2
5556	8990	2
5556	6045	3
5556	26	2
5556	18422	2
5556	43220	1
5556	14028	2
5556	5993	2
5556	2117	2
5556	7247	2
5556	9830	2
5556	18251	2
5556	4597	2
2398	2414	2
2398	22696	3
2398	3000	3
2398	38856	2
2398	22154	2
2398	39179	2
2398	10919	2
2398	40673	3
2398	32438	2
2398	37709	2
2398	3373	2
2398	6029	1
2398	4136	2
2398	733	2
2398	564	3
2398	2	2
2398	20081	1
2398	41801	3
2398	7556	2
2398	14792	2
2398	243	2
2398	14745	2
2398	7087	3
2398	28844	2
2398	1801	2
2398	10812	2
2398	38705	2
2398	4739	3
2398	42008	3
2398	2612	1
2398	369	2
2398	19979	3
2398	2442	3
2398	9709	3
2398	18490	2
2398	44418	2
2398	22956	3
2398	3050	3
2398	11204	2
2398	20893	2
2398	3010	1
2398	2153	3
2398	6664	2
2398	9476	1
2398	27876	1
2398	10845	2
2398	14918	3
2398	14115	3
2398	15034	3
2398	40828	2
2398	5983	1
2398	26863	2
2398	5234	1
2398	30757	2
2398	7443	1
2398	35912	3
2398	17647	3
2398	17655	2
2398	1167	3
2398	19281	2
2398	14679	2
2398	39049	3
2398	37266	1
2398	7004	2
2398	5113	3
2398	14184	2
2398	10169	3
2398	382	3
2398	27238	3
2398	44935	2
2398	4551	3
2398	11162	3
2398	44374	1
2398	12328	2
2398	4961	3
2398	9786	3
2398	8306	3
2398	31957	3
2398	5993	2
2398	31907	2
2776	974	2
2776	5134	1
2776	27504	1
2776	16799	1
2776	40292	1
2776	35652	3
2776	20459	3
2776	40828	2
2776	12378	2
2776	5335	1
2776	19594	1
2776	35545	3
2776	7429	1
2776	19374	2
2776	14047	3
2776	27782	1
2776	31015	1
2776	40673	2
2776	40655	1
2776	35091	1
2776	20211	2
2776	33189	2
2776	361	1
2776	19477	3
2776	38750	3
2776	8119	2
2776	45411	1
2776	22154	2
2776	4098	1
2776	1941	2
2776	10540	2
2776	28850	1
2776	19875	3
2776	3803	1
2776	17608	1
2776	2910	2
2776	16723	1
2776	100	1
2776	5982	2
2776	44418	1
2776	1064	1
2776	10949	3
2776	42352	2
2776	36010	2
2776	5821	3
2776	8668	1
2776	6837	1
2776	9206	1
2776	2	1
2776	43128	1
2776	7722	3
2776	27903	2
2776	23868	2
2776	921	1
2776	20304	1
2776	30962	3
2776	20645	3
2776	11162	2
2776	20344	3
2776	242	1
2776	22544	3
2776	7653	2
2776	25316	1
2776	5399	3
2776	30757	3
2776	40152	1
2776	7238	2
2776	6574	2
2776	13724	2
2776	9792	2
2776	4731	1
2776	1901	1
2776	2150	2
2776	3028	2
2776	5727	2
2776	2495	2
2776	16112	3
2776	6284	3
2776	34311	1
2776	12264	2
2414	45065	2
2414	34824	1
2414	7789	1
2414	22544	2
2414	8017	1
2414	11113	1
2414	20139	2
2414	17366	2
2414	17422	1
2414	4278	2
2414	8564	2
2414	38708	1
2414	18573	1
2414	8521	3
2414	43742	2
2414	32610	1
2414	7902	2
2414	9206	2
2414	14568	2
2414	18112	1
2414	19138	1
2414	2644	2
2414	32	1
2414	2342	1
2414	7049	1
2414	2523	2
2414	26331	1
2414	36897	1
2414	22890	2
2414	19364	1
2414	13690	1
2414	6180	1
2414	14213	1
2414	7223	2
2414	13789	1
2414	19057	2
2414	43381	2
2414	18877	2
2414	4098	1
2414	36555	2
2414	18892	1
2414	2664	2
2414	8615	2
2414	2686	1
2414	2019	2
2414	19477	1
2414	37049	2
2414	27986	1
2414	14575	2
2414	4647	2
2414	32267	2
2414	42804	2
2414	16694	1
2414	9463	1
2414	4561	2
2414	9395	2
2414	23920	2
2414	3477	1
2414	23908	1
2414	4996	2
2414	34952	2
2414	8929	1
2414	15542	2
2414	23508	2
2414	4800	2
2414	30995	1
2414	44167	1
2414	40770	2
2414	32995	1
2414	6191	1
2414	41176	2
2414	15527	1
2414	14466	2
2414	11224	2
2414	3201	2
2414	32720	1
2414	7429	2
2414	18135	1
2414	6620	1
2414	6919	1
5432	5130	2
5432	8461	2
5432	7424	1
5432	18153	1
5432	38667	2
5432	19373	2
5432	10049	2
5432	28180	2
5432	382	2
5432	20712	2
5432	28865	2
5432	1508	2
5432	41730	1
5432	14665	2
5432	31781	2
5432	8752	2
5432	8750	1
5432	2664	2
5432	28612	2
5432	15159	1
5432	14299	2
5432	4226	2
5432	2561	1
5432	10169	2
5432	13570	2
5432	37628	2
5432	2681	3
5432	598	2
5432	20147	2
5432	16920	1
5432	3373	1
5432	42800	2
5432	20632	2
5432	31812	2
5432	2601	2
5432	7320	2
5432	7985	2
5432	6632	1
5432	8912	2
5432	9399	1
5432	38847	2
5432	38143	2
5432	34824	2
5432	6982	2
5432	32646	2
5432	2523	2
5432	7231	2
5432	8580	2
5432	26862	2
5432	4638	2
5432	38856	2
5432	14491	2
5432	569	3
5432	17445	2
5432	22638	2
5432	26331	2
5432	34808	2
5432	8248	1
5432	4309	2
5432	1870	2
5432	3244	2
5432	39563	2
5432	30149	1
5432	10812	2
5432	18713	2
5432	5295	2
5432	3000	2
5432	3013	2
5432	36330	2
5432	1605	2
5432	1065	2
5432	41234	2
5432	27125	2
5432	41943	2
5432	10919	2
5432	8054	1
5432	17594	2
5432	22562	2
5432	22250	2
5432	1238	2
